sim_id,variable,GCM,RCM,rcp,ensemble,version,start,end,minimum,maximum
850905,yield-sg,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,2.789,83.831
850906,AET,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,208.9,721.2
850906,AET-zr,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,166.5,581.1
850906,GWR,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,0,1746.7
850906,GWR-zr,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,0,1121.7
850906,LAI-zr,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,0.1,4.7
850906,SL-zr,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,136,208
850906,yield-zr,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,r12i1p1,v1,1970-01-01,2099-12-31,0.707,284.91
851002,AET,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,181.8,525.3
851002,AET-wg,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,5.7,410
851002,GWR,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1652
851002,GWR-wg,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1420.2
851002,LAI-wg,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.4,9.8
851002,SL-wg,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,73,362
851002,yield-wg,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,130.987
851004,AET,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,179.2,666.1
851004,AET-wra,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,28.2,593.2
851004,GWR,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1569.3
851004,GWR-wra,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1319.1
851004,LAI-wra,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1.8,12.1
851004,SL-wra,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,113,356
851004,yield-wra,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,63.94
851005,AET,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,201.7,563.6
851005,AET-sg,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,71.6,365.5
851005,GWR,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1641.6
851005,GWR-sg,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1198.5
851005,LAI-sg,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.3,4.7
851005,SL-sg,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,52,208
851005,yield-sg,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,3.932,84.258
851006,AET,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,179.8,710.4
851006,AET-zr,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,155,571.3
851006,GWR,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1564.7
851006,GWR-zr,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1250
851006,LAI-zr,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,5
851006,SL-zr,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,124,208
851006,yield-zr,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.564,282.965
851102,AET,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,204.1,570.6
851102,AET-wg,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,6,409.3
851102,GWR,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1485.1
851102,GWR-wg,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1428.8
851102,LAI-wg,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.4,10.3
851102,SL-wg,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,74,362
851102,yield-wg,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,131.42
851104,AET,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,238.1,661.6
851104,AET-wra,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,36.3,615.5
851104,GWR,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1461.4
851104,GWR-wra,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1419.9
851104,LAI-wra,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1.9,13.6
851104,SL-wra,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,113,356
851104,yield-wra,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,59.611
851105,AET,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,229.9,631.9
851105,AET-sg,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,76.2,371.1
851105,GWR,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1467.8
851105,GWR-sg,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1019.7
851105,LAI-sg,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.5,4.6
851105,SL-sg,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,59,209
851105,yield-sg,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,4.873,82.552
851106,AET,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,214,691.1
851106,AET-zr,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,177.7,558.3
851106,GWR,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1483.6
851106,GWR-zr,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1063.2
851106,LAI-zr,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.4,4.1
851106,SL-zr,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,135,208
851106,yield-zr,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,6.047,269.394
851202,AET,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,212.5,515.5
851202,AET-wg,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,4.9,444.8
851202,GWR,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1619.4
851202,GWR-wg,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1428.6
851202,LAI-wg,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.2,10.6
851202,SL-wg,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,73,362
851202,yield-wg,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,122.048
851204,AET,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,243.4,649.3
851204,AET-wra,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,31,600.5
851204,GWR,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1629.7
851204,GWR-wra,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1355.1
851204,LAI-wra,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1.7,13.3
851204,SL-wra,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,113,356
851204,yield-wra,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,57.814
851205,AET,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,210.5,548.4
851205,AET-sg,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,39.1,372.8
851205,GWR,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1607.9
851205,GWR-sg,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1216.1
851205,LAI-sg,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.3,4.3
851205,SL-sg,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,52,173
851205,yield-sg,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1.309,71.496
851206,AET,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,215,710.9
851206,AET-zr,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,103.1,547.6
851206,GWR,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1604.3
851206,GWR-zr,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1346.6
851206,LAI-zr,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,4.3
851206,SL-zr,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,121,208
851206,yield-zr,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.26,253.851
851302,AET,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,222.8,532.2
851302,AET-wg,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,9.2,417.3
851302,GWR,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1490
851302,GWR-wg,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1294.7
851302,LAI-wg,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.2,10.8
851302,SL-wg,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,73,362
851302,yield-wg,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,130.054
851304,AET,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,248.5,649.6
851304,AET-wra,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,27.8,605.3
851304,GWR,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1482.2
851304,GWR-wra,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1257.3
851304,LAI-wra,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,2,13.7
851304,SL-wra,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,113,356
851304,yield-wra,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,55.875
851305,AET,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,231.3,600.3
851305,AET-sg,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,71.7,356.2
851305,GWR,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1480.7
851305,GWR-sg,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1088.2
851305,LAI-sg,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.4,4.8
851305,SL-sg,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,52,208
851305,yield-sg,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1.51,77.963
851306,AET,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,233.1,713.8
851306,AET-zr,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,122,577.1
851306,GWR,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1471.6
851306,GWR-zr,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1195.6
851306,LAI-zr,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.1,4.1
851306,SL-zr,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,121,208
851306,yield-zr,MOHC-HadGEM2-ES,GERICS-REMO2015,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.166,261.564
851402,AET,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,218.1,506.3
851402,AET-wg,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,6.3,422.2
851402,GWR,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1694.9
851402,GWR-wg,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1486.6
851402,LAI-wg,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.3,11.1
851402,SL-wg,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,76,362
851402,yield-wg,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,131.029
851404,AET,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,241,640.5
851404,AET-wra,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,23.2,595.4
851404,GWR,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1485.3
851404,GWR-wra,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1330
851404,LAI-wra,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,2.8,13.7
851404,SL-wra,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,113,356
851404,yield-wra,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,63.382
851405,AET,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,232,560.7
851405,AET-sg,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,65.2,367.6
851405,GWR,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1665.8
851405,GWR-sg,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1075.9
851405,LAI-sg,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.3,4.1
851405,SL-sg,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,56,207
851405,yield-sg,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.178,78.281
851406,AET,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,197.1,696.6
851406,AET-zr,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,152.7,562.2
851406,GWR,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1565.9
851406,GWR-zr,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1173.2
851406,LAI-zr,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,4.8
851406,SL-zr,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,131,208
851406,yield-zr,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.236,294.738
851502,AET,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,190.8,555.4
851502,AET-wg,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,8.1,424.7
851502,GWR,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1645
851502,GWR-wg,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1412.2
851502,LAI-wg,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.3,13.3
851502,SL-wg,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,73,362
851502,yield-wg,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,131.744
851504,AET,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,270.2,668.3
851504,AET-wra,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,19.4,607
851504,GWR,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1481.7
851504,GWR-wra,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1248
851504,LAI-wra,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,2,13.9
851504,SL-wra,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,113,356
851504,yield-wra,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,57.948
851505,AET,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,230.1,592.4
851505,AET-sg,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,45.4,378.4
851505,GWR,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1567.1
851505,GWR-sg,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1054.4
851505,LAI-sg,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.4,4.4
851505,SL-sg,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,56,201
851505,yield-sg,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.322,74.059
851506,AET,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,214.9,744.5
851506,AET-zr,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,168.4,562.5
851506,GWR,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1482.2
851506,GWR-zr,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1115.7
851506,LAI-zr,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,4.2
851506,SL-zr,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,133,208
851506,yield-zr,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.709,264.903
851602,AET,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,197.6,523.4
851602,AET-wg,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,8,413.1
851602,GWR,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1908.7
851602,GWR-wg,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1438.6
851602,LAI-wg,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.5,10.9
851602,SL-wg,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,95,362
851602,yield-wg,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,127.453
851604,AET,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,234,651.5
851604,AET-wra,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,18.2,622.9
851604,GWR,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1853.3
851604,GWR-wra,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1422.6
851604,LAI-wra,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1.3,12.7
851604,SL-wra,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,113,356
851604,yield-wra,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,59.252
851605,AET,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,219.5,533.1
851605,AET-sg,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,73.1,370
851605,GWR,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1914.5
851605,GWR-sg,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0,1110.3
851605,LAI-sg,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,0.4,4.2
851605,SL-sg,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,61,209
