sim_id,variable,GCM,RCM,rcp,ensemble,version,start,end,exp_id,minimum,maximum
26011,AET,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,187.100006103516,630.700012207031
26011,AET-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,135.800003051758,519.700012207031
26011,GWR,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,0,1571.19995117188
26011,GWR-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,0,1242
26011,LAI-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,1.89999997615814,11.8000001907349
26011,SL-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,231,341
26011,yield-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,0,107.111999511719
26017,AET,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,213.199996948242,826.599975585938
26017,AET-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,80.6999969482422,658.200012207031
26017,GWR,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,0,1546.59997558594
26017,GWR-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,0,1119.5
26017,LAI-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,0.100000001490116,9.19999980926514
26017,SL-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,75,159
26017,yield-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO20irrigation,0.159999996423721,258.933990478516
26021,AET,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,225.5,623.900024414063
26021,AET-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,139.800003051758,529.200012207031
26021,GWR,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1631.59997558594
26021,GWR-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1414.90002441406
26021,LAI-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,1.70000004768372,13.3000001907349
26021,SL-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,233,341
26021,yield-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,99.5870056152344
26027,AET,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,214.800003051758,768
26027,AET-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,76.8000030517578,628.599975585938
26027,GWR,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1668.30004882813
26027,GWR-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,967.5
26027,LAI-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.200000002980232,9
26027,SL-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,70,159
26027,yield-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,7.99900007247925,231.371002197266
26031,AET,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,229.300003051758,615.5
26031,AET-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,173.399993896484,531.299987792969
26031,GWR,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1548.19995117188
26031,GWR-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1363.09997558594
26031,LAI-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,2.20000004768372,12.1000003814697
26031,SL-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,244,341
26031,yield-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,100.919998168945
26037,AET,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,235.100006103516,775.799987792969
26037,AET-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,88.0999984741211,646.700012207031
26037,GWR,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1544.90002441406
26037,GWR-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1240
26037,LAI-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.200000002980232,9.60000038146973
26037,SL-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,83,159
26037,yield-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,1.0900000333786,242.994995117188
26041,AET,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,205.800003051758,617.200012207031
26041,AET-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,171.899993896484,524
26041,GWR,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1444
26041,GWR-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1305.30004882813
26041,LAI-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,2.59999990463257,13.6000003814697
26041,SL-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,242,341
26041,yield-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,102.207000732422
26047,AET,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,222.5,790.900024414063
26047,AET-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,85.4000015258789,621.700012207031
26047,GWR,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1502.19995117188
26047,GWR-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1166.59997558594
26047,LAI-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.100000001490116,10
26047,SL-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,80,159
26047,yield-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.424000024795532,240.973999023438
26051,AET,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,214.199996948242,622.900024414063
26051,AET-ww,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,178.300003051758,538.5
26051,GWR,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1537.19995117188
26051,GWR-ww,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1395.69995117188
26051,LAI-ww,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,1.5,13.6000003814697
26051,SL-ww,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,246,341
26051,yield-ww,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,105.065002441406
26057,AET,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,220.600006103516,809.599975585938
26057,AET-sm,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,124.300003051758,628.900024414063
26057,GWR,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1554.5
26057,GWR-sm,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1129.40002441406
26057,LAI-sm,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.200000002980232,9.60000038146973
26057,SL-sm,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,83,158
26057,yield-sm,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,3.90200018882751,235.939010620117
26061,AET,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,220,629.900024414063
26061,AET-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,154,533.599975585938
26061,GWR,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1834.40002441406
26061,GWR-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1267.5
26061,LAI-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,2,15.1999998092651
26061,SL-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,235,341
26061,yield-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,105.440994262695
26067,AET,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,201.100006103516,798.200012207031
26067,AET-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,98.8000030517578,648.700012207031
26067,GWR,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1826
26067,GWR-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1146.80004882813
26067,LAI-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.100000001490116,9.19999980926514
26067,SL-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,79,159
26067,yield-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.270000010728836,237.450988769531
26071,AET,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,195.100006103516,620.299987792969
26071,AET-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,157.300003051758,522.5
26071,GWR,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1440.09997558594
26071,GWR-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1519.5
26071,LAI-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,2.20000004768372,12.1000003814697
26071,SL-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,241,341
26071,yield-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,108.460998535156
26077,AET,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,221.5,779.900024414063
26077,AET-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,132.300003051758,629.799987792969
26077,GWR,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1436.69995117188
26077,GWR-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1082.69995117188
26077,LAI-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.200000002980232,9.30000019073486
26077,SL-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,78,159
26077,yield-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,2.02999997138977,241.935989379883
26081,AET,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,219,626.900024414063
26081,AET-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,167.100006103516,544.900024414063
26081,GWR,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1399.5
26081,GWR-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1332.40002441406
26081,LAI-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,1.89999997615814,12
26081,SL-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,228,341
26081,yield-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,104.785003662109
26087,AET,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,260.600006103516,798.700012207031
26087,AET-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,100.599998474121,634.799987792969
26087,GWR,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1364.5
26087,GWR-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1098.30004882812
26087,LAI-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.100000001490116,9.30000019073486
26087,SL-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,79,159
26087,yield-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.369000017642975,248.533996582031
26091,AET,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,245.899993896484,633
26091,AET-ww,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,145.300003051758,539.799987792969
26091,GWR,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,0,1796.59997558594
26091,GWR-ww,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,0,1304.69995117188
26091,LAI-ww,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,2.20000004768372,12
26091,SL-ww,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,229,341
26091,yield-ww,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,0,104.910995483398
26097,AET,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,243.800003051758,790.900024414063
26097,AET-sm,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,86.0999984741211,674.400024414063
26097,GWR,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,0,1806.69995117188
26097,GWR-sm,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,0,1010.40002441406
26097,LAI-sm,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,0.200000002980232,9.60000038146973
26097,SL-sm,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,69,158
26097,yield-sm,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1970-01-01,2099-12-31,1CO20irrigation,1.02300000190735,250.949996948242
26101,AET,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,200.699996948242,641.599975585938
26101,AET-ww,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,147,552.200012207031
26101,GWR,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1559.69995117188
26101,GWR-ww,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1286.09997558594
26101,LAI-ww,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,1.79999995231628,12.1999998092651
26101,SL-ww,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,234,341
26101,yield-ww,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,103.705001831055
26107,AET,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,210.699996948242,814.099975585938
26107,AET-sm,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,81.6999969482422,639.400024414063
26107,GWR,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1591.19995117188
26107,GWR-sm,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1065.80004882813
26107,LAI-sm,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.100000001490116,8.69999980926514
26107,SL-sm,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,88,159
26107,yield-sm,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.340000003576279,234.126998901367
45011,AET,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,291.399993896484,627.299987792969
45011,AET-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,171.899993896484,522.5
45011,GWR,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1414.59997558594
45011,GWR-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1322.59997558594
45011,LAI-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,2.59999990463257,12.8000001907349
45011,SL-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,235,341
45011,yield-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,116.708000183105
45017,AET,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,253.399993896484,800.299987792969
45017,AET-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,117.599998474121,623.5
45017,GWR,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1502.19995117188
45017,GWR-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1056.19995117187
45017,LAI-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.300000011920929,9.39999961853027
45017,SL-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,74,159
45017,yield-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,4.34899997711182,247.061996459961
45021,AET,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,r1i1p1,v2,1970-01-01,2099-11-30,1CO20irrigation,187.100006103516,654
45021,AET-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,r1i1p1,v2,1970-01-01,2099-11-30,1CO20irrigation,136.100006103516,535.900024414063
45021,GWR,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,r1i1p1,v2,1970-01-01,2099-11-30,1CO20irrigation,0,1449.5
45021,GWR-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,r1i1p1,v2,1970-01-01,2099-11-30,1CO20irrigation,0,1312.59997558594
45021,LAI-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,r1i1p1,v2,1970-01-01,2099-11-30,1CO20irrigation,1.89999997615814,14.3000001907349
45021,SL-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,r1i1p1,v2,1970-01-01,2099-11-30,1CO20irrigation,214,341
45021,yield-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,r1i1p1,v2,1970-01-01,2099-11-30,1CO20irrigation,0,110.928001403809
45027,AET,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,r1i1p1,v2,1970-01-01,2099-11-30,1CO20irrigation,245.5,827.5
45027,AET-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,r1i1p1,v2,1970-01-01,2099-11-30,1CO20irrigation,107.900001525879,639.299987792969
45027,GWR,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,r1i1p1,v2,1970-01-01,2099-11-30,1CO20irrigation,0,1467.5
